ReturnID,OrderDetailID,ReturnDate,ReturnQuantity,ReturnReason,ReturnStatus
1343,38960,2024-08-17T00:00:00,1,Buyer Remorse,Completed
1344,39007,2026-07-13T00:00:00,4,,Requested
1345,39009,2026-07-12T00:00:00,1,Defective Item,Requested
1346,39215,2025-10-29T00:00:00,4,,Approved
1347,39234,2025-12-06T00:00:00,1,Not as Described,Approved
1348,39305,2026-06-24T00:00:00,1,Not as Described,Completed
1349,39342,2026-08-09T00:00:00,1,Not as Described,Requested
1350,39379,2026-07-17T00:00:00,3,Wrong Size/Color,Rejected
1351,39408,2026-08-05T00:00:00,3,Not as Described,Approved
1352,39419,2024-11-17T00:00:00,3,Wrong Size/Color,Rejected
1353,39478,2024-11-20T00:00:00,3,Late Delivery,Completed
1354,39486,2025-12-28T00:00:00,1,Defective Item,Completed
1355,39539,2025-12-15T00:00:00,1,,Requested
1356,39601,2024-11-09T00:00:00,3,Wrong Size/Color,Requested
1357,39654,2025-11-24T00:00:00,1,Wrong Size/Color,Requested
1358,39666,2026-02-28T00:00:00,1,Not as Described,Requested
1359,39708,2025-05-25T00:00:00,2,Late Delivery,Rejected
1360,39710,2026-08-12T00:00:00,1,Not as Described,Completed
1361,39715,2025-04-20T00:00:00,2,,Requested
1362,39716,2025-04-15T00:00:00,1,Defective Item,Rejected
1363,39722,2025-08-30T00:00:00,2,Defective Item,Rejected
1364,39726,2024-08-22T00:00:00,3,,Requested
1365,39735,2026-08-23T00:00:00,1,,Approved
1366,39782,2025-12-11T00:00:00,1,Defective Item,Rejected
1367,39802,2026-04-25T00:00:00,1,,Requested
1368,39823,2026-04-20T00:00:00,1,Buyer Remorse,Requested
1369,39824,2026-04-21T00:00:00,1,Late Delivery,Completed
1370,39825,2026-04-20T00:00:00,1,,Rejected
1371,39842,2025-05-18T00:00:00,1,Late Delivery,Completed
1372,39855,2026-07-06T00:00:00,1,Late Delivery,Completed
1373,39859,2026-07-11T00:00:00,2,Not as Described,Approved
1374,39862,2026-05-14T00:00:00,1,Defective Item,Requested
1375,39887,2026-04-07T00:00:00,2,Late Delivery,Requested
1376,39918,2026-06-23T00:00:00,1,Defective Item,Approved
1377,39926,2026-01-09T00:00:00,1,,Rejected
1378,39975,2026-05-11T00:00:00,1,Late Delivery,Completed
1379,39984,2026-06-19T00:00:00,3,,Requested
1380,40058,2026-08-02T00:00:00,1,Buyer Remorse,Completed
1381,40094,2026-07-04T00:00:00,4,,Rejected
1382,40095,2026-06-26T00:00:00,2,Wrong Size/Color,Completed
1383,40195,2026-01-07T00:00:00,1,Not as Described,Rejected
1384,40197,2026-02-22T00:00:00,1,Buyer Remorse,Approved
1385,40247,2025-07-24T00:00:00,4,Defective Item,Approved
1386,40260,2024-09-06T00:00:00,3,Late Delivery,Rejected
1387,40276,2025-12-20T00:00:00,1,Late Delivery,Rejected
1388,40282,2023-06-14T00:00:00,4,Late Delivery,Rejected
1389,40300,2026-07-03T00:00:00,2,,Requested
1390,40325,2025-05-17T00:00:00,1,,Completed
1391,40378,2026-07-29T00:00:00,1,Wrong Size/Color,Completed
1392,40432,2023-08-18T00:00:00,4,Not as Described,Rejected
1393,40449,2026-07-21T00:00:00,2,Defective Item,Requested
1394,40468,2026-08-04T00:00:00,1,Defective Item,Requested
1395,40482,2025-11-24T00:00:00,2,Buyer Remorse,Rejected
1396,40533,2026-07-22T00:00:00,1,Not as Described,Requested
1397,40558,2024-05-15T00:00:00,1,Defective Item,Completed
1398,40572,2026-08-07T00:00:00,1,,Approved
1399,40624,2026-08-30T00:00:00,2,Defective Item,Completed
1400,40650,2024-08-26T00:00:00,1,Not as Described,Rejected
1401,40678,2024-11-28T00:00:00,2,Late Delivery,Completed
1402,40748,2025-11-12T00:00:00,2,Buyer Remorse,Rejected
1403,40749,2025-11-04T00:00:00,1,Defective Item,Requested
1404,40754,2024-11-14T00:00:00,1,Late Delivery,Requested
1405,40839,2026-06-28T00:00:00,2,Not as Described,Rejected
1406,40840,2026-06-27T00:00:00,1,Buyer Remorse,Approved
1407,40852,2026-03-21T00:00:00,3,Not as Described,Requested
1408,40863,2025-08-08T00:00:00,1,Not as Described,Rejected
1409,40901,2024-01-08T00:00:00,1,Buyer Remorse,Rejected
1410,40942,2026-08-30T00:00:00,2,Buyer Remorse,Approved
1411,40950,2026-05-01T00:00:00,1,Wrong Size/Color,Rejected
1412,40969,2026-07-29T00:00:00,2,Buyer Remorse,Requested
1413,40974,2024-08-07T00:00:00,3,Buyer Remorse,Requested
1414,41012,2026-03-11T00:00:00,1,Defective Item,Approved
1415,41024,2026-08-13T00:00:00,2,Wrong Size/Color,Requested
1416,41029,2025-06-04T00:00:00,3,Defective Item,Completed
1417,41037,2026-06-14T00:00:00,1,Late Delivery,Completed
1418,41044,2024-09-30T00:00:00,3,Defective Item,Rejected
1419,41064,2023-12-13T00:00:00,2,,Requested
1420,41065,2023-12-12T00:00:00,2,Defective Item,Rejected
1421,41066,2026-06-22T00:00:00,2,Not as Described,Completed
1422,41075,2026-07-12T00:00:00,1,Late Delivery,Completed
1423,41106,2026-06-13T00:00:00,3,Late Delivery,Requested
1424,41183,2026-09-07T00:00:00,4,Late Delivery,Requested
1425,41206,2026-02-19T00:00:00,2,Buyer Remorse,Completed
1426,41273,2026-02-26T00:00:00,2,Defective Item,Rejected
1427,41321,2026-09-11T00:00:00,1,Wrong Size/Color,Approved
1428,41384,2026-05-27T00:00:00,1,,Approved
1429,41423,2026-06-14T00:00:00,1,Buyer Remorse,Completed
1430,41443,2026-06-02T00:00:00,3,,Requested
1431,41452,2026-04-15T00:00:00,3,Late Delivery,Rejected
1432,41467,2025-07-28T00:00:00,1,Not as Described,Completed
1433,41484,2025-11-30T00:00:00,1,Buyer Remorse,Rejected
1434,41495,2023-10-23T00:00:00,1,Defective Item,Completed
1435,41503,2025-09-25T00:00:00,2,Defective Item,Approved
1436,41524,2026-09-12T00:00:00,1,Not as Described,Completed
1437,41558,2026-08-13T00:00:00,1,Buyer Remorse,Requested
1438,41588,2026-06-25T00:00:00,4,Buyer Remorse,Rejected
1439,41605,2025-06-05T00:00:00,2,Late Delivery,Requested
1440,41630,2026-06-12T00:00:00,2,Not as Described,Rejected
1441,41661,2025-12-11T00:00:00,2,Wrong Size/Color,Rejected
1442,41667,2025-08-23T00:00:00,1,Wrong Size/Color,Completed
1443,41705,2025-01-07T00:00:00,4,Defective Item,Approved
1444,41719,2026-05-20T00:00:00,2,Late Delivery,Completed
1445,41756,2024-07-19T00:00:00,1,Defective Item,Completed
1446,41781,2025-03-04T00:00:00,2,Defective Item,Rejected
1447,41800,2026-02-23T00:00:00,2,Wrong Size/Color,Completed
1448,41801,2026-03-05T00:00:00,1,Late Delivery,Completed
1449,41811,2025-02-21T00:00:00,1,Not as Described,Completed
1450,41844,2026-06-15T00:00:00,1,Defective Item,Requested
1451,41886,2024-10-03T00:00:00,1,Buyer Remorse,Completed
1452,41916,2026-08-08T00:00:00,3,Late Delivery,Rejected
1453,41925,2026-08-24T00:00:00,1,,Requested
1454,41951,2025-07-14T00:00:00,4,Late Delivery,Rejected
1455,42007,2026-06-27T00:00:00,3,Wrong Size/Color,Requested
1456,42020,2025-07-19T00:00:00,2,Defective Item,Rejected
1457,42171,2024-04-16T00:00:00,3,Not as Described,Approved
1458,42184,2025-10-24T00:00:00,1,,Completed
1459,42208,2026-07-11T00:00:00,1,Defective Item,Approved
1460,42229,2025-08-27T00:00:00,1,Late Delivery,Requested
1461,42299,2026-08-31T00:00:00,4,Not as Described,Requested
1462,42301,2026-09-05T00:00:00,1,Defective Item,Approved
1463,42328,2026-08-06T00:00:00,1,Defective Item,Requested
1464,42345,2026-05-21T00:00:00,2,Buyer Remorse,Approved
1465,42349,2026-05-30T00:00:00,3,Wrong Size/Color,Completed
1466,42370,2026-07-21T00:00:00,1,Defective Item,Approved
1467,42425,2025-08-08T00:00:00,2,Not as Described,Rejected
1468,42438,2026-04-16T00:00:00,2,,Approved
1469,42465,2026-04-15T00:00:00,1,Not as Described,Requested
1470,42467,2026-04-09T00:00:00,1,Defective Item,Rejected
1471,42599,2026-06-27T00:00:00,2,Buyer Remorse,Completed
1472,42605,2025-05-22T00:00:00,2,Buyer Remorse,Completed
1473,42663,2026-01-01T00:00:00,1,Defective Item,Rejected
1474,42678,2023-10-30T00:00:00,1,Not as Described,Approved
1475,42691,2025-06-16T00:00:00,1,Late Delivery,Rejected
1476,42696,2025-07-18T00:00:00,2,Wrong Size/Color,Requested
1477,42727,2026-01-08T00:00:00,1,Buyer Remorse,Approved
1478,42789,2024-12-10T00:00:00,1,Defective Item,Requested
1479,42806,2026-06-04T00:00:00,2,Defective Item,Approved
1480,42818,2025-10-21T00:00:00,4,,Rejected
1481,42829,2024-12-11T00:00:00,1,,Requested
1482,42962,2025-07-01T00:00:00,2,Late Delivery,Requested
1483,43017,2025-05-14T00:00:00,1,Defective Item,Approved
1484,43018,2025-05-17T00:00:00,1,Buyer Remorse,Approved
1485,43056,2025-04-02T00:00:00,2,Defective Item,Requested
1486,43062,2024-12-04T00:00:00,4,Not as Described,Completed
1487,43073,2026-06-07T00:00:00,2,Defective Item,Completed
1488,43103,2026-02-14T00:00:00,3,Defective Item,Requested
1489,43107,2023-04-26T00:00:00,1,Defective Item,Rejected
1490,43118,2026-01-12T00:00:00,1,Wrong Size/Color,Requested
1491,43119,2026-01-13T00:00:00,1,Late Delivery,Approved
1492,43120,2026-01-09T00:00:00,1,Defective Item,Requested
1493,43174,2026-02-11T00:00:00,1,Buyer Remorse,Completed
1494,43175,2026-02-25T00:00:00,4,,Requested
1495,43196,2025-12-08T00:00:00,1,Wrong Size/Color,Completed
1496,43212,2025-04-12T00:00:00,3,Defective Item,Approved
1497,43265,2026-09-07T00:00:00,1,Wrong Size/Color,Approved
1498,43294,2025-03-29T00:00:00,1,Not as Described,Requested
1499,43359,2026-07-24T00:00:00,2,Not as Described,Completed
1500,43378,2026-03-27T00:00:00,1,Wrong Size/Color,Completed
1501,43383,2026-07-13T00:00:00,1,,Completed
1502,43417,2025-12-03T00:00:00,1,Buyer Remorse,Requested
1503,43421,2026-03-12T00:00:00,2,Late Delivery,Requested
1504,43473,2026-06-05T00:00:00,1,Not as Described,Approved
1505,43474,2026-06-02T00:00:00,2,Buyer Remorse,Requested
1506,43500,2024-09-12T00:00:00,1,,Approved
1507,43531,2026-04-23T00:00:00,1,Buyer Remorse,Completed
1508,43542,2026-09-12T00:00:00,2,Late Delivery,Completed
1509,43544,2024-07-09T00:00:00,3,Wrong Size/Color,Rejected
1510,43596,2025-07-12T00:00:00,1,,Rejected
1511,43599,2025-07-14T00:00:00,4,Wrong Size/Color,Approved
1512,43601,2026-07-27T00:00:00,1,Wrong Size/Color,Rejected
1513,43621,2026-08-08T00:00:00,3,Buyer Remorse,Approved
1514,43631,2025-03-03T00:00:00,2,,Requested
1515,43668,2025-06-26T00:00:00,4,Buyer Remorse,Approved
1516,43735,2026-05-12T00:00:00,1,Defective Item,Completed
1517,43748,2025-09-13T00:00:00,2,Wrong Size/Color,Rejected
1518,43753,2025-09-08T00:00:00,2,,Rejected
1519,43764,2026-07-12T00:00:00,1,Buyer Remorse,Approved
1520,43873,2025-12-11T00:00:00,3,,Requested
1521,43891,2026-06-20T00:00:00,1,Not as Described,Requested
1522,43894,2026-06-14T00:00:00,2,Defective Item,Completed
1523,43911,2024-12-25T00:00:00,1,Wrong Size/Color,Rejected
1524,43912,2024-12-28T00:00:00,2,Defective Item,Completed
1525,43935,2026-09-04T00:00:00,1,Wrong Size/Color,Completed
1526,43939,2026-06-25T00:00:00,2,,Approved
1527,43985,2026-06-06T00:00:00,1,,Completed
1528,44006,2024-12-24T00:00:00,1,Buyer Remorse,Requested
1529,44028,2025-12-14T00:00:00,1,Buyer Remorse,Approved
1530,44117,2026-02-03T00:00:00,1,Not as Described,Requested
1531,44139,2025-10-12T00:00:00,2,Not as Described,Completed
1532,44142,2025-11-24T00:00:00,1,Wrong Size/Color,Completed
1533,44226,2025-09-20T00:00:00,1,Buyer Remorse,Requested
1534,44239,2026-08-11T00:00:00,2,Late Delivery,Rejected
1535,44246,2024-07-14T00:00:00,3,Late Delivery,Approved
1536,44258,2026-05-21T00:00:00,3,,Completed
1537,44259,2026-05-12T00:00:00,3,Not as Described,Approved
1538,44308,2024-08-07T00:00:00,4,,Approved
1539,44321,2024-11-17T00:00:00,1,Late Delivery,Requested
1540,44329,2025-03-30T00:00:00,1,Defective Item,Approved
1541,44341,2025-12-15T00:00:00,4,Wrong Size/Color,Rejected
1542,44352,2025-09-03T00:00:00,1,Wrong Size/Color,Rejected
1543,44368,2026-01-07T00:00:00,3,Late Delivery,Completed
1544,44395,2026-09-05T00:00:00,2,Wrong Size/Color,Rejected
1545,44459,2026-06-09T00:00:00,3,Defective Item,Rejected
1546,44488,2025-05-07T00:00:00,1,Defective Item,Rejected
1547,44495,2025-10-12T00:00:00,2,Late Delivery,Rejected
1548,44524,2026-09-09T00:00:00,1,Buyer Remorse,Completed
1549,44571,2024-05-11T00:00:00,2,Wrong Size/Color,Approved
1550,44631,2023-08-03T00:00:00,1,Not as Described,Completed
1551,44663,2025-09-19T00:00:00,1,Not as Described,Requested
1552,44702,2026-01-14T00:00:00,3,Late Delivery,Rejected
1553,44716,2024-11-14T00:00:00,1,Defective Item,Rejected
1554,44728,2025-11-19T00:00:00,2,Late Delivery,Approved
1555,44831,2024-12-17T00:00:00,3,Late Delivery,Approved
1556,44843,2025-06-23T00:00:00,1,Wrong Size/Color,Rejected
1557,44870,2025-04-08T00:00:00,2,,Requested
1558,44888,2024-06-30T00:00:00,1,,Completed
1559,44939,2026-03-22T00:00:00,1,Late Delivery,Approved
1560,44975,2026-01-04T00:00:00,4,Wrong Size/Color,Requested
1561,44987,2025-02-11T00:00:00,1,,Completed
1562,45003,2025-11-21T00:00:00,1,Buyer Remorse,Completed
1563,45022,2025-03-22T00:00:00,3,,Approved
1564,45056,2024-11-08T00:00:00,1,Not as Described,Rejected
1565,45146,2024-11-09T00:00:00,1,Wrong Size/Color,Requested
1566,45157,2026-06-09T00:00:00,2,Late Delivery,Requested
1567,45158,2026-09-04T00:00:00,3,Defective Item,Completed
1568,45166,2024-01-26T00:00:00,4,Defective Item,Approved
1569,45171,2025-01-15T00:00:00,1,Wrong Size/Color,Completed
1570,45202,2026-04-08T00:00:00,3,Defective Item,Approved
1571,45211,2026-08-14T00:00:00,1,Late Delivery,Requested
1572,45241,2026-04-14T00:00:00,1,Not as Described,Rejected
1573,45260,2026-06-22T00:00:00,1,Defective Item,Approved
1574,45278,2025-04-22T00:00:00,1,Late Delivery,Approved
1575,45335,2025-07-14T00:00:00,1,Wrong Size/Color,Completed
1576,45354,2026-02-22T00:00:00,1,,Completed
1577,45442,2026-08-30T00:00:00,2,Defective Item,Completed
1578,45448,2026-02-23T00:00:00,1,Not as Described,Requested
1579,45477,2026-04-22T00:00:00,1,Buyer Remorse,Rejected
1580,45533,2026-09-01T00:00:00,4,Buyer Remorse,Approved
1581,45551,2026-04-25T00:00:00,1,Wrong Size/Color,Rejected
1582,45560,2026-07-09T00:00:00,4,Not as Described,Completed
1583,45574,2026-04-20T00:00:00,1,Wrong Size/Color,Requested
1584,45611,2025-12-23T00:00:00,1,Defective Item,Approved
1585,45639,2024-09-24T00:00:00,3,Wrong Size/Color,Requested
1586,45756,2026-06-19T00:00:00,4,Late Delivery,Rejected
1587,45816,2026-06-30T00:00:00,2,,Approved
1588,45818,2024-01-12T00:00:00,1,Late Delivery,Requested
1589,45861,2026-09-14T00:00:00,2,Late Delivery,Rejected
1590,45893,2025-06-06T00:00:00,3,Late Delivery,Requested
1591,45896,2024-06-21T00:00:00,1,Wrong Size/Color,Requested
1592,45977,2026-05-01T00:00:00,2,Not as Described,Completed
1593,46000,2024-09-25T00:00:00,1,Defective Item,Requested
1594,46026,2025-12-29T00:00:00,3,Late Delivery,Approved
1595,46082,2026-01-10T00:00:00,1,Defective Item,Rejected
1596,46123,2026-04-21T00:00:00,4,Wrong Size/Color,Requested
1597,46143,2026-03-18T00:00:00,2,Not as Described,Rejected
1598,46218,2026-04-04T00:00:00,1,Wrong Size/Color,Completed
1599,46234,2023-12-20T00:00:00,1,Defective Item,Completed
1600,46266,2025-12-22T00:00:00,2,,Approved
1601,46276,2025-09-16T00:00:00,1,Buyer Remorse,Approved
1602,46289,2025-07-27T00:00:00,2,Defective Item,Rejected
1603,46311,2024-05-01T00:00:00,1,Buyer Remorse,Requested
1604,46356,2025-01-13T00:00:00,3,Buyer Remorse,Rejected
1605,46367,2026-06-21T00:00:00,3,Not as Described,Completed
1606,46380,2026-08-03T00:00:00,1,Buyer Remorse,Requested
1607,46411,2026-07-01T00:00:00,1,Late Delivery,Completed
1608,46414,2026-05-01T00:00:00,1,Buyer Remorse,Approved
1609,46461,2024-04-10T00:00:00,2,Wrong Size/Color,Approved
1610,46481,2026-03-18T00:00:00,1,,Completed
1611,46512,2026-07-30T00:00:00,1,Not as Described,Requested
1612,46537,2026-03-22T00:00:00,1,Wrong Size/Color,Completed
1613,46572,2026-08-02T00:00:00,3,Wrong Size/Color,Approved
1614,46726,2025-09-05T00:00:00,2,Defective Item,Rejected
1615,46741,2026-06-23T00:00:00,1,Wrong Size/Color,Approved
1616,46790,2025-02-01T00:00:00,2,Wrong Size/Color,Completed
1617,46822,2026-05-19T00:00:00,1,Late Delivery,Approved
1618,46834,2025-04-18T00:00:00,1,,Approved
1619,46858,2025-12-01T00:00:00,1,Defective Item,Rejected
1620,46863,2024-07-11T00:00:00,1,Buyer Remorse,Completed
1621,46875,2025-01-17T00:00:00,1,Defective Item,Approved
1622,46881,2025-11-14T00:00:00,3,Defective Item,Rejected
1623,46929,2026-01-22T00:00:00,2,Late Delivery,Completed
1624,46931,2026-03-19T00:00:00,1,Not as Described,Completed
1625,46938,2024-06-24T00:00:00,1,,Approved
1626,46953,2026-08-16T00:00:00,1,Not as Described,Completed
1627,46977,2024-12-20T00:00:00,2,Late Delivery,Approved
1628,47003,2026-03-14T00:00:00,2,Wrong Size/Color,Rejected
1629,47004,2026-03-03T00:00:00,1,Defective Item,Rejected
1630,47099,2026-01-11T00:00:00,1,Buyer Remorse,Approved
1631,47143,2025-12-16T00:00:00,3,Late Delivery,Requested
1632,47148,2025-05-27T00:00:00,1,Buyer Remorse,Requested
1633,47156,2026-09-05T00:00:00,1,Defective Item,Approved
1634,47161,2026-08-04T00:00:00,2,Defective Item,Requested
1635,47192,2026-07-23T00:00:00,2,Buyer Remorse,Requested
1636,47200,2026-01-07T00:00:00,3,Late Delivery,Rejected
1637,47214,2024-12-25T00:00:00,1,,Rejected
1638,47246,2024-11-23T00:00:00,3,Defective Item,Rejected
1639,47287,2024-09-08T00:00:00,2,Late Delivery,Completed
1640,47343,2025-02-02T00:00:00,2,Defective Item,Completed
1641,47366,2024-01-18T00:00:00,1,Not as Described,Rejected
1642,47382,2024-10-04T00:00:00,3,Not as Described,Completed
1643,47401,2026-08-20T00:00:00,1,Buyer Remorse,Completed
1644,47414,2025-11-18T00:00:00,3,Not as Described,Rejected
1645,47460,2026-05-31T00:00:00,2,,Requested
1646,47461,2026-05-25T00:00:00,2,Defective Item,Completed
1647,47466,2025-11-04T00:00:00,3,,Completed
1648,47554,2026-06-11T00:00:00,1,Buyer Remorse,Completed
1649,47570,2026-08-29T00:00:00,1,Not as Described,Completed
1650,47603,2026-08-08T00:00:00,1,,Completed
1651,47605,2026-01-30T00:00:00,3,Buyer Remorse,Completed
1652,47639,2026-03-12T00:00:00,1,Wrong Size/Color,Completed
1653,47641,2026-04-11T00:00:00,2,Not as Described,Completed
1654,47700,2026-01-13T00:00:00,1,Late Delivery,Rejected
1655,47708,2026-09-02T00:00:00,3,Late Delivery,Approved
1656,47726,2026-07-19T00:00:00,1,,Requested
1657,47804,2025-09-29T00:00:00,1,Late Delivery,Requested
1658,47899,2024-10-12T00:00:00,1,Not as Described,Requested
1659,47957,2026-08-19T00:00:00,2,Buyer Remorse,Completed
1660,47958,2024-01-01T00:00:00,1,Buyer Remorse,Approved
1661,47959,2023-12-21T00:00:00,1,Late Delivery,Approved
1662,47967,2026-05-19T00:00:00,1,,Completed
1663,47994,2025-11-22T00:00:00,4,Buyer Remorse,Completed
1664,48006,2025-12-09T00:00:00,1,Wrong Size/Color,Rejected
1665,48061,2026-08-25T00:00:00,1,Late Delivery,Requested
1666,48080,2026-08-02T00:00:00,3,Buyer Remorse,Completed
1667,48101,2025-05-25T00:00:00,3,Not as Described,Rejected
1668,48107,2024-05-27T00:00:00,1,,Requested
1669,48144,2026-02-25T00:00:00,1,Late Delivery,Completed
1670,48183,2025-05-23T00:00:00,2,Late Delivery,Requested
1671,48230,2025-12-25T00:00:00,1,Late Delivery,Rejected
1672,48342,2025-04-23T00:00:00,1,Late Delivery,Approved
1673,48403,2024-05-23T00:00:00,1,Wrong Size/Color,Completed
1674,48405,2024-05-28T00:00:00,1,Buyer Remorse,Rejected
1675,48424,2025-11-24T00:00:00,1,Defective Item,Completed
1676,48439,2025-09-08T00:00:00,3,Late Delivery,Requested
1677,48493,2026-05-10T00:00:00,1,Not as Described,Approved
1678,48495,2024-12-29T00:00:00,2,Buyer Remorse,Completed
1679,48510,2026-07-29T00:00:00,2,Wrong Size/Color,Completed
1680,48595,2025-04-08T00:00:00,1,Not as Described,Requested
1681,48596,2025-04-03T00:00:00,1,Not as Described,Completed
1682,48608,2026-05-01T00:00:00,3,Wrong Size/Color,Completed
1683,48619,2026-07-13T00:00:00,1,Not as Described,Completed
1684,48628,2026-07-01T00:00:00,1,Wrong Size/Color,Approved
1685,48632,2025-06-04T00:00:00,1,Defective Item,Requested
1686,48647,2025-06-23T00:00:00,1,Wrong Size/Color,Completed
1687,48761,2024-12-27T00:00:00,1,Not as Described,Approved
1688,48765,2026-01-24T00:00:00,1,Buyer Remorse,Requested
1689,48770,2024-04-04T00:00:00,1,Defective Item,Completed
1690,48776,2025-07-03T00:00:00,4,Not as Described,Completed
1691,48819,2026-05-22T00:00:00,2,Not as Described,Rejected
1692,48826,2025-03-22T00:00:00,1,,Approved
1693,48828,2026-06-02T00:00:00,1,Not as Described,Approved
1694,48829,2026-06-10T00:00:00,1,Buyer Remorse,Rejected
1695,48906,2025-11-09T00:00:00,1,,Requested
1696,49009,2026-06-06T00:00:00,1,,Completed
1697,49112,2025-01-20T00:00:00,2,Buyer Remorse,Rejected
1698,49143,2025-01-19T00:00:00,2,Buyer Remorse,Rejected
1699,49193,2025-08-24T00:00:00,3,Buyer Remorse,Requested
1700,49225,2025-12-13T00:00:00,4,Buyer Remorse,Approved
1701,49228,2025-12-30T00:00:00,3,Late Delivery,Requested
1702,49231,2024-06-29T00:00:00,2,Buyer Remorse,Rejected
1703,49246,2025-10-02T00:00:00,3,Defective Item,Rejected
1704,49255,2026-07-17T00:00:00,2,Defective Item,Rejected
1705,49264,2026-06-30T00:00:00,1,Wrong Size/Color,Completed
1706,49272,2025-12-30T00:00:00,1,Buyer Remorse,Approved
1707,49282,2026-03-12T00:00:00,2,Wrong Size/Color,Requested
1708,49283,2026-03-08T00:00:00,1,Defective Item,Completed
1709,49288,2025-09-08T00:00:00,2,,Approved
1710,49305,2026-03-12T00:00:00,3,Late Delivery,Completed
1711,49319,2025-12-22T00:00:00,1,Wrong Size/Color,Rejected
1712,49456,2023-12-06T00:00:00,2,Wrong Size/Color,Rejected
1713,49459,2023-12-02T00:00:00,2,Defective Item,Approved
1714,49467,2026-04-04T00:00:00,3,Defective Item,Approved
1715,49499,2026-06-12T00:00:00,2,Buyer Remorse,Completed
1716,49558,2026-08-30T00:00:00,4,Wrong Size/Color,Requested
1717,49576,2025-07-28T00:00:00,2,Not as Described,Requested
1718,49578,2025-07-28T00:00:00,2,Late Delivery,Requested
1719,49612,2026-07-22T00:00:00,1,Defective Item,Approved
1720,49639,2026-06-27T00:00:00,1,Late Delivery,Approved
1721,49647,2025-10-28T00:00:00,3,,Completed
1722,49663,2026-03-27T00:00:00,1,Not as Described,Rejected
1723,49665,2026-03-20T00:00:00,2,Not as Described,Approved
1724,49682,2026-05-16T00:00:00,1,Buyer Remorse,Approved
1725,49755,2026-01-08T00:00:00,1,,Rejected
1726,49811,2025-12-17T00:00:00,2,Defective Item,Rejected
1727,49815,2026-06-27T00:00:00,2,,Completed
1728,49832,2026-07-13T00:00:00,1,Defective Item,Completed
1729,49841,2023-09-08T00:00:00,1,Late Delivery,Rejected
1730,49879,2024-12-03T00:00:00,1,Not as Described,Requested
1731,49917,2025-08-28T00:00:00,1,Wrong Size/Color,Rejected
1732,49925,2026-05-02T00:00:00,2,Buyer Remorse,Completed
1733,50019,2025-05-06T00:00:00,3,Not as Described,Completed
1734,50032,2026-05-23T00:00:00,2,Late Delivery,Requested
1735,50090,2026-08-26T00:00:00,1,Late Delivery,Rejected
1736,50153,2025-09-30T00:00:00,3,Late Delivery,Rejected
1737,50194,2026-05-29T00:00:00,3,Late Delivery,Rejected
1738,50201,2025-10-14T00:00:00,2,Wrong Size/Color,Rejected
1739,50210,2026-08-17T00:00:00,1,Not as Described,Completed
1740,50273,2026-01-14T00:00:00,2,,Completed
1741,50307,2026-01-23T00:00:00,4,Not as Described,Rejected
1742,50313,2025-09-17T00:00:00,1,Wrong Size/Color,Completed
1743,50321,2026-06-13T00:00:00,1,Buyer Remorse,Approved
1744,50362,2026-07-14T00:00:00,1,Defective Item,Rejected
1745,50454,2026-06-19T00:00:00,3,Buyer Remorse,Requested
1746,50457,2026-07-02T00:00:00,2,Buyer Remorse,Completed
1747,50470,2026-03-20T00:00:00,1,Late Delivery,Requested
1748,50471,2026-03-18T00:00:00,3,Defective Item,Rejected
1749,50497,2024-01-21T00:00:00,3,Wrong Size/Color,Completed
1750,50500,2026-05-19T00:00:00,3,Late Delivery,Completed
1751,50538,2025-05-02T00:00:00,1,Defective Item,Rejected
1752,50587,2024-10-09T00:00:00,1,Late Delivery,Rejected
1753,50594,2026-08-14T00:00:00,2,,Completed
1754,50635,2026-08-30T00:00:00,2,Wrong Size/Color,Approved
1755,50715,2026-07-30T00:00:00,1,,Rejected
1756,50721,2024-09-16T00:00:00,4,Buyer Remorse,Approved
1757,50726,2026-05-18T00:00:00,1,Wrong Size/Color,Approved
1758,50751,2024-01-03T00:00:00,2,Defective Item,Completed
1759,50765,2025-12-05T00:00:00,1,Buyer Remorse,Rejected
1760,50766,2025-12-15T00:00:00,1,Late Delivery,Rejected
1761,50800,2023-04-11T00:00:00,1,Late Delivery,Approved
1762,50817,2025-09-02T00:00:00,4,Wrong Size/Color,Requested
1763,50889,2026-04-02T00:00:00,1,Buyer Remorse,Requested
1764,50913,2026-04-21T00:00:00,3,,Rejected
1765,50981,2026-01-11T00:00:00,1,Buyer Remorse,Approved
1766,50984,2026-06-30T00:00:00,1,,Approved
1767,50995,2026-01-04T00:00:00,4,Not as Described,Requested
1768,51001,2025-12-11T00:00:00,2,,Requested
1769,51009,2025-06-17T00:00:00,3,,Approved
1770,51080,2026-05-22T00:00:00,2,Wrong Size/Color,Approved
1771,51156,2024-10-06T00:00:00,2,Late Delivery,Completed
1772,51170,2026-05-03T00:00:00,2,Not as Described,Rejected
1773,51182,2025-08-26T00:00:00,3,Buyer Remorse,Rejected
1774,51207,2024-12-27T00:00:00,1,Defective Item,Approved
1775,51216,2026-03-24T00:00:00,1,Wrong Size/Color,Requested
1776,51230,2026-08-14T00:00:00,1,Late Delivery,Approved
1777,51262,2025-01-02T00:00:00,1,Defective Item,Requested
1778,51313,2024-10-21T00:00:00,2,Not as Described,Completed
1779,51389,2026-01-25T00:00:00,1,Late Delivery,Requested
1780,51477,2026-07-12T00:00:00,2,Buyer Remorse,Requested
